plate	well	depth	expt	round	sample	phage_library	notes	ID	r	io	kind	selection	replicate	name_full	name	method	genotype_CS	background_CS	strain_CS	genotype_S	background_S	strain_S	bio_Notes	category	antigen	genotype_pair	gene_CS	gene_S	notebook	description
9	H1	1	024e	R4o	11	Synthetic	NA	09-H1	4	o	+	11	1	024e.11.1.R4o	024e.11.1	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
9	H2	1	024e	R4o	12	Synthetic	NA	09-H2	4	o	+	12	1	024e.12.1.R4o	024e.12.1	cell_tube	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆pilA / PAK WT
9	H3	1	024e	R4o	13	Synthetic	NA	09-H3	4	o	+	13	1	024e.13.1.R4o	024e.13.1	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
9	H4	1	024e	R4o	14	Synthetic	NA	09-H4	4	o	+	14	1	024e.14.1.R4o	024e.14.1	cell_tube	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	efflux/WT	efflux	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
9	H5	1	024e	R4o	9-	Synthetic	NA	09-H5	4	o	-	9	1	024e.9-.1.R4o	024e.9-.1	cell_tube	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆fliC / PAK WT
9	H6	1	024e	R4o	10-	Synthetic	NA	09-H6	4	o	-	10	1	024e.10-.1.R4o	024e.10-.1	cell_tube	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 ∆fliC tetR / PAO1 WT
9	H7	1	024e	R4o	11-	Synthetic	NA	09-H7	4	o	-	11	1	024e.11-.1.R4o	024e.11-.1	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
9	H8	1	024e	R4o	12-	Synthetic	NA	09-H8	4	o	-	12	1	024e.12-.1.R4o	024e.12-.1	cell_tube	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆pilA / PAK WT
9	H9	1	024e	R4o	13-	Synthetic	NA	09-H9	4	o	-	13	1	024e.13-.1.R4o	024e.13-.1	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
9	H10	1	024e	R4o	14-	Synthetic	NA	09-H10	4	o	-	14	1	024e.14-.1.R4o	024e.14-.1	cell_tube	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	efflux/WT	efflux	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
9	H11	1	024e	R4o	9	Synthetic	NA	09-H11	4	o	+	9	2	024e.9.2.R4o	024e.9.2	cell_tube	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆fliC / PAK WT
9	H12	1	024e	R4o	10	Synthetic	NA	09-H12	4	o	+	10	2	024e.10.2.R4o	024e.10.2	cell_tube	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 ∆fliC tetR / PAO1 WT
10	B1	48	024e	R2i	7	Alpaca	cell-based pooled tube panning	10-B1	2	i	+	7	1	024e.7.1.R2i	024e.7.1	cell_pooled_liquid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B2	48	024e	R3i	7	Alpaca	NA	10-B2	3	i	+	7	1	024e.7.1.R3i	024e.7.1	cell_pooled_liquid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B3	48	024e	R4i	7	Alpaca	NA	10-B3	4	i	+	7	1	024e.7.1.R4i	024e.7.1	cell_pooled_liquid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B4	48	024e	R2i	8	Alpaca	NA	10-B4	2	i	+	8	1	024e.8.1.R2i	024e.8.1	cell_pooled_scrape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B5	48	024e	R3i	8	Alpaca	NA	10-B5	3	i	+	8	1	024e.8.1.R3i	024e.8.1	cell_pooled_scrape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B6	48	024e	R4i	8	Alpaca	NA	10-B6	4	i	+	8	1	024e.8.1.R4i	024e.8.1	cell_pooled_scrape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B7	48	024e	R2i	15	Synthetic	NA	10-B7	2	i	+	15	1	024e.15.1.R2i	024e.15.1	cell_pooled_liquid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B8	48	024e	R3i	15	Synthetic	NA	10-B8	3	i	+	15	1	024e.15.1.R3i	024e.15.1	cell_pooled_liquid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B9	48	024e	R4i	15	Synthetic	NA	10-B9	4	i	+	15	1	024e.15.1.R4i	024e.15.1	cell_pooled_liquid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B10	48	024e	R2i	16	Synthetic	NA	10-B10	2	i	+	16	1	024e.16.1.R2i	024e.16.1	cell_pooled_scrape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B11	48	024e	R3i	16	Synthetic	NA	10-B11	3	i	+	16	1	024e.16.1.R3i	024e.16.1	cell_pooled_scrape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
10	B12	48	024e	R4i	16	Synthetic	NA	10-B12	4	i	+	16	1	024e.16.1.R4i	024e.16.1	cell_pooled_scrape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
11	A2	1	024e	R2i	3	Alpaca	NA	11-A2	2	i	+	3	2	024e.3.2.R2i	024e.3.2	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
11	A4	1	024e	R4i	5	Alpaca	NA	11-A4	4	i	+	5	1	024e.5.1.R4i	024e.5.1	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
11	A5	1	024e_pooled	R5i	7_B1	Alpaca	NA	11-A5	5	i	+	7_B1	1	024e_pooled.7_B1.1.R5i	024e_pooled.7_B1.1	cell_pooled_liquid	WT	PAK	517	∆fleN	PAK	1299	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PAK WT / PAK ∆fleN
11	A6	1	024e_pooled	R5i	7_D1	Alpaca	NA	11-A6	5	i	+	7_D1	2	024e_pooled.7_D1.2.R5i	024e_pooled.7_D1.2	cell_pooled_liquid	tn::mexT	PA14	NR_46755	WT	PA14	430	NA	efflux	MexT	mexT/WT	mexT	WT	NA	PA14 tn::mexT / PA14 WT
11	A7	1	024e_pooled	R5i	7_F6	Alpaca	NA	11-A7	5	i	+	7_F6	2	024e_pooled.7_F6.2.R5i	024e_pooled.7_F6.2	cell_pooled_liquid	∆psl	PAO1 Parsek	1258	WT	PAO1 Parsek	1256	NA	EPS	psl	psl/WT	psl	WT	NA	PAO1 Parsek ∆psl / PAO1 Parsek WT
11	A8	1	024e_pooled	R5i	7_H1	Alpaca	NA	11-A8	5	i	+	7_H1	1	024e_pooled.7_H1.1.R5i	024e_pooled.7_H1.1	cell_pooled_liquid	tn::PA14_53140	PA14	NR_43246	WT	PA14	430	NA	regulator	??	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
11	A9	1	024e_pooled	R5i	7_H8	Alpaca	NA	11-A9	5	i	+	7_H8	1	024e_pooled.7_H8.1.R5i	024e_pooled.7_H8.1	cell_pooled_liquid	tn::PA14_19340	PA14	NR_29763	WT	PA14	430	NA	regulator	NA	ladS/WT	ladS	WT	NA	PA14 tn::PA14_19340 / PA14 WT
11	A12	1	024e_pooled	R5i	8_H1	Alpaca	NA	11-A12	5	i	+	8_H1	2	024e_pooled.8_H1.2.R5i	024e_pooled.8_H1.2	cell_pooled_scrape	tn::PA14_53140	PA14	NR_43246	WT	PA14	430	NA	regulator	??	rbdA/WT	rbdA	WT	NA	PA14 tn::PA14_53140 / PA14 WT
11	B9	1	blank	blank	blank	Alpaca	NA	11-B9	blank	k	+	blank	4	blank.blank.4.blank	blank.blank.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
11	B10	1	blank	blank	blank	Alpaca	NA	11-B10	blank	k	+	blank	1	blank.blank.1.blank	blank.blank.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
11	B11	1	blank	blank	blank	Alpaca	NA	11-B11	blank	k	+	blank	2	blank.blank.2.blank	blank.blank.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
11	B12	1	blank	blank	blank	Alpaca	NA	11-B12	blank	k	+	blank	3	blank.blank.3.blank	blank.blank.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA NA / NA NA
11	E1	1	032h	R3i	1	Alpaca	NA	11-E1	3	i	+	1	2	032h.1.2.R3i	032h.1.2	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
11	E2	1	032h	R3i	2	Alpaca	NA	11-E2	3	i	+	2	2	032h.2.2.R3i	032h.2.2	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
11	E3	1	032h	R3i	3	Alpaca	NA	11-E3	3	i	+	3	2	032h.3.2.R3i	032h.3.2	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
11	E4	1	032h	R3i	4	Alpaca	NA	11-E4	3	i	+	4	2	032h.4.2.R3i	032h.4.2	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
11	E5	1	032h	R4i	1	Alpaca	NA	11-E5	4	i	+	1	3	032h.1.3.R4i	032h.1.3	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
11	E6	1	032h	R4i	2	Alpaca	NA	11-E6	4	i	+	2	3	032h.2.3.R4i	032h.2.3	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
11	E7	1	032h	R4i	3	Alpaca	NA	11-E7	4	i	+	3	3	032h.3.3.R4i	032h.3.3	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
11	E8	1	032h	R4i	4	Alpaca	NA	11-E8	4	i	+	4	3	032h.4.3.R4i	032h.4.3	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
11	E9	1	032h	R5i	1	Alpaca	NA	11-E9	5	i	+	1	3	032h.1.3.R5i	032h.1.3	solid	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆fliC / PAK WT
11	E10	1	032h	R5i	2	Alpaca	NA	11-E10	5	i	+	2	3	032h.2.3.R5i	032h.2.3	solid	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAO1 ∆fliC tetR / PAO1 WT
11	E11	1	032h	R5i	3	Alpaca	NA	11-E11	5	i	+	3	3	032h.3.3.R5i	032h.3.3	solid	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-05.txt	PA103 ∆pilA / PA103 WT
11	E12	1	032h	R5i	4	Alpaca	NA	11-E12	5	i	+	4	3	032h.4.3.R5i	032h.4.3	solid	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG032_solid_phase_panning/cg032-2020-08-06.txt	PAK ∆pilA / PAK WT
11	F1	1	024e	R4i	1	Alpaca	NA	11-F1	4	i	+	1	2	024e.1.2.R4i	024e.1.2	cell_tube	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆fliC / PAK WT
11	F2	1	024e	R4i	2	Alpaca	NA	11-F2	4	i	+	2	2	024e.2.2.R4i	024e.2.2	cell_tube	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 ∆fliC tetR / PAO1 WT
11	F3	1	024e	R4i	3	Alpaca	NA	11-F3	4	i	+	3	2	024e.3.2.R4i	024e.3.2	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
11	F4	1	024e	R4i	4	Alpaca	NA	11-F4	4	i	+	4	2	024e.4.2.R4i	024e.4.2	cell_tube	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆pilA / PAK WT
11	F5	1	024e	R4i	5	Alpaca	NA	11-F5	4	i	+	5	2	024e.5.2.R4i	024e.5.2	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
11	F6	1	024e	R4i	6	Alpaca	NA	11-F6	4	i	+	6	2	024e.6.2.R4i	024e.6.2	cell_tube	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	efflux/WT	efflux	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
11	F7	1	024e	R5i	1	Alpaca	NA	11-F7	5	i	+	1	2	024e.1.2.R5i	024e.1.2	cell_tube	∆fliC	PAK	388	WT	PAK	517	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆fliC / PAK WT
11	F8	1	024e	R5i	2	Alpaca	NA	11-F8	5	i	+	2	2	024e.2.2.R5i	024e.2.2	cell_tube	∆fliC tetR	PAO1	298	WT	PAO1	220	NA	motility	flagellum	∆fliC/WT	∆fliC	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 ∆fliC tetR / PAO1 WT
11	F9	1	024e	R5i	3	Alpaca	NA	11-F9	5	i	+	3	2	024e.3.2.R5i	024e.3.2	cell_tube	∆pilA	PA103	213	WT	PA103	209	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PA103 ∆pilA / PA103 WT
11	F10	1	024e	R5i	4	Alpaca	NA	11-F10	5	i	+	4	2	024e.4.2.R5i	024e.4.2	cell_tube	∆pilA	PAK	380	WT	PAK	517	NA	motility	pilus	∆pilA/WT	∆pilA	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAK ∆pilA / PAK WT
11	F11	1	024e	R5i	5	Alpaca	NA	11-F11	5	i	+	5	2	024e.5.2.R5i	024e.5.2	cell_tube	∆pel ∆psl	PAO1 Parsek	1259	WT	PAO1 Parsek	1256	NA	EPS	pel/psl	pel-psl/WT	pel-psl	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 Parsek ∆pel ∆psl / PAO1 Parsek WT
11	F12	1	024e	R5i	6	Alpaca	NA	11-F12	5	i	+	6	2	024e.6.2.R5i	024e.6.2	cell_tube	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	efflux/WT	efflux	WT	content/CG024_library_panning/cg024-2020-10-27.txt	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
11	G1	1	024e_pooled	R5i	7_B1	Alpaca	NA	11-G1	5	i	+	7_B1	2	024e_pooled.7_B1.2.R5i	024e_pooled.7_B1.2	cell_pooled_liquid	WT	PAK	517	∆fleN	PAK	1299	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PAK WT / PAK ∆fleN
11	G2	1	024e_pooled	R5i	7_B2	Alpaca	NA	11-G2	5	i	+	7_B2	2	024e_pooled.7_B2.2.R5i	024e_pooled.7_B2.2	cell_pooled_liquid	WT	PA14	430	tn::fleN	PA14	NR_25096	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PA14 WT / PA14 tn::fleN
11	G3	1	024e_pooled	R5i	7_B3	Alpaca	NA	11-G3	5	i	+	7_B3	2	024e_pooled.7_B3.2.R5i	024e_pooled.7_B3.2	cell_pooled_liquid	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	NA	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
11	G4	1	024e_pooled	R5i	7_B4	Alpaca	NA	11-G4	5	i	+	7_B4	2	024e_pooled.7_B4.2.R5i	024e_pooled.7_B4.2	cell_pooled_liquid	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	possibly contaminated	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
11	G5	1	024e_pooled	R5i	7_B5	Alpaca	NA	11-G5	5	i	+	7_B5	2	024e_pooled.7_B5.2.R5i	024e_pooled.7_B5.2	cell_pooled_liquid	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	NA	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
11	G6	1	024e_pooled	R5i	7_B6	Alpaca	NA	11-G6	5	i	+	7_B6	2	024e_pooled.7_B6.2.R5i	024e_pooled.7_B6.2	cell_pooled_liquid	NA	SA113	NA	∆fleN	PAK	1299	NA	motility	flagellum	SA113/fleN	SA113	fleN	NA	SA113 NA / PAK ∆fleN
11	G7	1	024e_pooled	R5i	7_B7	Alpaca	NA	11-G7	5	i	+	7_B7	2	024e_pooled.7_B7.2.R5i	024e_pooled.7_B7.2	cell_pooled_liquid	NA	SA113	NA	WT	PAK	517	NA	motility	flagellum	SA113/WT	SA113	WT	NA	SA113 NA / PAK WT
11	G8	1	024e_pooled	R5i	7_B8	Alpaca	NA	11-G8	5	i	+	7_B8	2	024e_pooled.7_B8.2.R5i	024e_pooled.7_B8.2	cell_pooled_liquid	NA	SA113	NA	WT	PA14	430	NA	motility	flagellum	SA113/WT	SA113	WT	NA	SA113 NA / PA14 WT
11	G9	1	024e_pooled	R5i	7_B9	Alpaca	NA	11-G9	5	i	+	7_B9	2	024e_pooled.7_B9.2.R5i	024e_pooled.7_B9.2	cell_pooled_liquid	∆pilQ	PAO1	1052	WT	PAO1	220	NA	motility	flagellum	pilQ/WT	pilQ	WT	NA	PAO1 ∆pilQ / PAO1 WT
11	G10	1	024e_pooled	R5i	7_B10	Alpaca	NA	11-G10	5	i	+	7_B10	2	024e_pooled.7_B10.2.R5i	024e_pooled.7_B10.2	cell_pooled_liquid	∆pilQ	PA103	1053	WT	PA103	209	NA	motility	T4P/flagellum	pilQ/PA103_fleQ	pilQ	PA103_fleQ	NA	PA103 ∆pilQ / PA103 WT
11	G11	1	024e_pooled	R5i	7_B11	Alpaca	NA	11-G11	5	i	+	7_B11	2	024e_pooled.7_B11.2.R5i	024e_pooled.7_B11.2	cell_pooled_liquid	tn::pilQ	PA14	NR_41699	tn::fleQ	PA14	NR_24554	NA	motility	T4P/flagellum	pilQ/fleQ	pilQ	fleQ	NA	PA14 tn::pilQ / PA14 tn::fleQ
11	G12	1	024e_pooled	R5i	7_B12	Alpaca	NA	11-G12	5	i	+	7_B12	2	024e_pooled.7_B12.2.R5i	024e_pooled.7_B12.2	cell_pooled_liquid	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	PAO1 MB5919	1377	WT	PAO1 MB5919	1376	NA	efflux	all efflux	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH/WT	∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH	WT	NA	PAO1 MB5919 ∆(mexAB-oprM) ∆(mexCD-oprJ) ∆mexJKL ∆(mexHI-opmD) ∆opmH / PAO1 MB5919 WT
11	H1	1	024e_pooled	R5i	8_B1	Alpaca	NA	11-H1	5	i	+	8_B1	2	024e_pooled.8_B1.2.R5i	024e_pooled.8_B1.2	cell_pooled_scrape	WT	PAK	517	∆fleN	PAK	1299	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PAK WT / PAK ∆fleN
11	H2	1	024e_pooled	R5i	8_B2	Alpaca	NA	11-H2	5	i	+	8_B2	2	024e_pooled.8_B2.2.R5i	024e_pooled.8_B2.2	cell_pooled_scrape	WT	PA14	430	tn::fleN	PA14	NR_25096	NA	motility	flagellum	WT/fleN	WT	fleN	NA	PA14 WT / PA14 tn::fleN
11	H3	1	024e_pooled	R5i	8_B3	Alpaca	NA	11-H3	5	i	+	8_B3	2	024e_pooled.8_B3.2.R5i	024e_pooled.8_B3.2	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	NA	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
11	H4	1	024e_pooled	R5i	8_B4	Alpaca	NA	11-H4	5	i	+	8_B4	2	024e_pooled.8_B4.2.R5i	024e_pooled.8_B4.2	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	possibly contaminated	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
11	H5	1	024e_pooled	R5i	8_B5	Alpaca	NA	11-H5	5	i	+	8_B5	2	024e_pooled.8_B5.2.R5i	024e_pooled.8_B5.2	cell_pooled_scrape	tn::fleQ	PA14	NR_24554	tn::fleN	PA14	NR_25096	NA	motility	flagellum	fleQ/fleN	fleQ	fleN	NA	PA14 tn::fleQ / PA14 tn::fleN
11	H6	1	024e_pooled	R5i	8_B6	Alpaca	NA	11-H6	5	i	+	8_B6	2	024e_pooled.8_B6.2.R5i	024e_pooled.8_B6.2	cell_pooled_scrape	NA	SA113	NA	∆fleN	PAK	1299	NA	motility	flagellum	SA113/fleN	SA113	fleN	NA	SA113 NA / PAK ∆fleN
11	H7	1	024e_pooled	R5i	8_B7	Alpaca	NA	11-H7	5	i	+	8_B7	2	024e_pooled.8_B7.2.R5i	024e_pooled.8_B7.2	cell_pooled_scrape	NA	SA113	NA	WT	PAK	517	NA	motility	flagellum	SA113/WT	SA113	WT	NA	SA113 NA / PAK WT
11	H8	1	024e_pooled	R5i	8_B8	Alpaca	NA	11-H8	5	i	+	8_B8	2	024e_pooled.8_B8.2.R5i	024e_pooled.8_B8.2	cell_pooled_scrape	NA	SA113	NA	WT	PA14	430	NA	motility	flagellum	SA113/WT	SA113	WT	NA	SA113 NA / PA14 WT
11	H9	1	024e_pooled	R5i	8_B9	Alpaca	NA	11-H9	5	i	+	8_B9	2	024e_pooled.8_B9.2.R5i	024e_pooled.8_B9.2	cell_pooled_scrape	∆pilQ	PAO1	1052	WT	PAO1	220	NA	motility	flagellum	pilQ/WT	pilQ	WT	NA	PAO1 ∆pilQ / PAO1 WT
11	H10	1	024e_pooled	R5i	8_B10	Alpaca	NA	11-H10	5	i	+	8_B10	2	024e_pooled.8_B10.2.R5i	024e_pooled.8_B10.2	cell_pooled_scrape	∆pilQ	PA103	1053	WT	PA103	209	NA	motility	T4P/flagellum	pilQ/PA103_fleQ	pilQ	PA103_fleQ	NA	PA103 ∆pilQ / PA103 WT
11	H11	1	024e_pooled	R5i	8_B11	Alpaca	NA	11-H11	5	i	+	8_B11	2	024e_pooled.8_B11.2.R5i	024e_pooled.8_B11.2	cell_pooled_scrape	tn::pilQ	PA14	NR_41699	tn::fleQ	PA14	NR_24554	NA	motility	T4P/flagellum	pilQ/fleQ	pilQ	fleQ	NA	PA14 tn::pilQ / PA14 tn::fleQ
